initial_museum_id,initial_museum_name,initial_museum_size,initial_museum_governance,initial_museum_accreditation,initial_museum_subject,initial_museum_town,initial_museum_region,initial_museum_postcode,super_event_id,super_event_date,super_event_reasons,event_id,event_stage_in_path,event_type,event_core_type,event_type_uncertainty,event_is_end_of_existence,event_is_change_of_ownership,event_is_change_of_custody,event_date,event_date_from,event_date_to,previous_event_id,sender_id,sender_name,sender_mm_id,sender_type,sender_core_type,sender_sector,recipient_id,recipient_name,recipient_mm_id,recipient_quantity,recipient_type,recipient_core_type,recipient_sector,recipient_size,recipient_governance,recipient_accreditation,recipient_subject,recipient_town,recipient_region,recipient_postcode,object_id,parent_object_id,object_size,object_quantity,object_status,object_types,object_description
mm.domus.NW009,"Platt Hall, The Gallery Of Costume",medium,local authority,accredited,arts: costume & textiles,Manchester,North West,M14 5LL,cm15,2017,building; building - condition of building - deterioration; collections - collection damaged - infestation,event76,1,stored-onsite,stored,certain,False,False,False,2017/..,,,event75,manchester-art,Manchester Art Gallery,mm.domus.NW008,museum,museum,public,,,,,,,,,,,,,,,cm15platt-whole,,all,,collection,['Costume'],
mm.domus.NW009,"Platt Hall, The Gallery Of Costume",medium,local authority,accredited,arts: costume & textiles,Manchester,North West,M14 5LL,cm15,2017,building; building - condition of building - deterioration; collections - collection damaged - infestation,event77,2,restored,modified,certain,False,False,False,2017/..,,,event76,manchester-art,Manchester Art Gallery,mm.domus.NW008,museum,museum,public,,,,,,,,,,,,,,,cm15platt-whole,,all,,collection,['Costume'],
mm.domus.NW009,"Platt Hall, The Gallery Of Costume",medium,local authority,accredited,arts: costume & textiles,Manchester,North West,M14 5LL,cm15,2017,building; building - condition of building - deterioration; collections - collection damaged - infestation,event78,3,displayed,displayed,certain,False,False,False,2017/..,,,event77,manchester-art,Manchester Art Gallery,mm.domus.NW008,museum,museum,public,,,,,,,,,,,,,,,cm15platt-conserved,cm15platt-whole,some,,collection,['Costume'],
mm.domus.WA040,Ynysfach Engine House,small,local authority,unaccredited,industry & manufacture: metals,Merthyr Tydfil,Wales,CF48 1AR,cm16,2017,building - health and safety; financial - costs,event80,0,left-in-situ,left-in-situ,certain,False,False,False,2017,,,,museummm.domus.WA040,Ynysfach Engine House,mm.domus.WA040,museum,museum,public,,,,,,,,,,,,,,,cm16ynysfach-whole,,all,,collection,['miscellaneous'],
mm.wiki.432,The Doctor Who Experience,small,private,unaccredited,leisure & sport: film cinema & tv,Cardiff Bay,Wales,CF10 4GA,cm17,2017,financial - costs - low revenue,event82,0,transferred,transferred,certain,False,True,True,2017,,,,doctor-who-experience,The Doctor Who Experience,mm.wiki.432,museum,museum,private,bbc-archives,BBC Studios Archives,,1,archive,library/archive,public,,,,,,,,cm17doctor-who-whole,,all,,collection,['miscellaneous'],
mm.misc.095,Fred Dibnah Heritage Centre,small,not-for-profit,unaccredited,personality: other,Bolton,North West,BL2 1NU,cm18,2017,life events - retirement - retirement of owner,event84,0,sold,sold,certain,False,True,True,2017,,,,museummm.misc.095,Fred Dibnah Heritage Centre,mm.misc.095,museum,museum,third,unknown_actor_84,unknown actor 84,,1,actor,,unknown,,,,,,,,cm18fred-dibnah-whole,,all,,collection,['miscellaneous'],
mm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",medium,local authority,accredited,transport: trains & railways,Sunderland,North East,SR5 1AP,cm19,2017,building - unsuitable; low visitor numbers,event86,0,transferred,transferred,certain,False,True,True,2017,,,,museummm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",mm.domus.NE027,museum,museum,public,sunderland-mus,Sunderland Museum & Winter Gardens,mm.domus.NE032,1,museum,museum,public,large,local authority,accredited,mixed: encyclopaedic,Sunderland,North East,SR1 1PP,cm19monkwearmouth-main,,most,,collection,['miscellaneous'],
mm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",medium,local authority,accredited,transport: trains & railways,Sunderland,North East,SR5 1AP,cm19,2017,building - unsuitable; low visitor numbers,event87,1,stored-onsite,stored,certain,False,False,False,2017,,,event86,sunderland-mus,Sunderland Museum & Winter Gardens,mm.domus.NE032,museum,museum,public,,,,,,,,,,,,,,,cm19monkwearmouth-main,,most,,collection,['miscellaneous'],
mm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",medium,local authority,accredited,transport: trains & railways,Sunderland,North East,SR5 1AP,cm19,2017,building - unsuitable; low visitor numbers,event88,0,loans-returned,returned,certain,False,False,True,2017,,,,museummm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",mm.domus.NE027,museum,museum,public,unknown_actor_88,unknown actor 88,,1,actor,,unknown,,,,,,,,cm19monkwearmouth-loans,,some,,loan,['miscellaneous'],
mm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",medium,local authority,accredited,transport: trains & railways,Sunderland,North East,SR5 1AP,cm19,2017,building - unsuitable; low visitor numbers,event89,0,left-in-situ,left-in-situ,certain,False,False,False,2017,,,,museummm.domus.NE027,"Monkwearmouth Station Museum, Tyne And Wear Museums",mm.domus.NE027,museum,museum,public,,,,,,,,,,,,,,,cm19monkwearmouth-vehicles,,few,,collection,['rolling stock'],
mm.aim.1001,Military Museum (Kings Lynn),small,not-for-profit,unaccredited,war & conflict: military,Kings Lynn,East of England,PE30 5EG,cm20,2017,financial - costs - low revenue; financial - costs - unsustainable,event91,0,loans-returned,returned,certain,False,False,True,2017,,,,museummm.aim.1001,Military Museum (Kings Lynn),mm.aim.1001,museum,museum,third,unknown_actor_91,unknown actor 91,,1,actor,,unknown,,,,,,,,cm20kl-loans,,some,,loan,['miscellaneous'],
mm.aim.1001,Military Museum (Kings Lynn),small,not-for-profit,unaccredited,war & conflict: military,Kings Lynn,East of England,PE30 5EG,cm20,2017,financial - costs - low revenue; financial - costs - unsustainable,event92,0,displayed,displayed,certain,False,False,False,2017,,,,museummm.aim.1001,Military Museum (Kings Lynn),mm.aim.1001,museum,museum,third,,,,,,,,,,,,,,,cm20kl-military-mus,,some,,collection,['miscellaneous'],
mm.aim.1001,Military Museum (Kings Lynn),small,not-for-profit,unaccredited,war & conflict: military,Kings Lynn,East of England,PE30 5EG,cm20,2017,financial - costs - low revenue; financial - costs - unsustainable,event93,0,used-teaching,used,certain,False,False,False,2017,,,,museummm.aim.1001,Military Museum (Kings Lynn),mm.aim.1001,museum,museum,third,,,,,,,,,,,,,,,cm20kl-military-outreach,,some,,collection,['miscellaneous'],
mm.aim.1001,Military Museum (Kings Lynn),small,not-for-profit,unaccredited,war & conflict: military,Kings Lynn,East of England,PE30 5EG,cm20,2017,financial - costs - low revenue; financial - costs - unsustainable,event94,0,sold,sold,certain,False,True,True,2017,,,,museummm.aim.1001,Military Museum (Kings Lynn),mm.aim.1001,museum,museum,third,unknown_actor_94,unknown actor 94,,1,actor,,unknown,,,,,,,,cm20kl-military-sold,,some,,collection,['miscellaneous'],
mm.domus.SE453,Royal Marines Museum,medium,other government,accredited,war & conflict: navy,Southsea,South East,PO4 9PX,cm21,2017,restructure of host organisation - relocation,event96,0,transferred,transferred,certain,False,True,True,,,,,museummm.domus.SE453,Royal Marines Museum,mm.domus.SE453,museum,museum,public,nmrn,"National Museum of The Royal Navy, Portsmouth",mm.domus.SE351,1,museum,museum,public,large,national,accredited,war & conflict: navy,Portsmouth,South East,PO1 3NH,cm21rmm-all,,all,,collection,['miscellaneous'],
mm.domus.SE453,Royal Marines Museum,medium,other government,accredited,war & conflict: navy,Southsea,South East,PO4 9PX,cm21,2017,restructure of host organisation - relocation,event97,0,stored-onsite,stored,certain,False,False,False,,,,,museummm.domus.SE453,Royal Marines Museum,mm.domus.SE453,museum,museum,public,,,,,,,,,,,,,,,cm21rmn-stored,,most,,collection,['miscellaneous'],
mm.domus.SE453,Royal Marines Museum,medium,other government,accredited,war & conflict: navy,Southsea,South East,PO4 9PX,cm21,2017,restructure of host organisation - relocation,event98,0,displayed,displayed,certain,False,False,False,,,,,museummm.domus.SE453,Royal Marines Museum,mm.domus.SE453,museum,museum,public,,,,,,,,,,,,,,,cm21rmm-displayed,,some,,collection,['miscellaneous'],
mm.domus.SE457,Royal Sussex Regimental Museum,medium,not-for-profit,unaccredited,war & conflict: regiment,Eastbourne,South East,BN22 7AQ,cm22,2017,loss of premises,event100,0,stored-offsite,stored,certain,False,False,True,2017,,,,museummm.domus.SE457,Royal Sussex Regimental Museum,mm.domus.SE457,museum,museum,third,unknown_storage_100,unknown storage 100,,1,storage,storage,unknown,,,,,,,,cm22rsrm-collection,,most,,collection,['miscellaneous'],
mm.domus.SE457,Royal Sussex Regimental Museum,medium,not-for-profit,unaccredited,war & conflict: regiment,Eastbourne,South East,BN22 7AQ,cm22,2017,loss of premises,event101,0,transferred,transferred,certain,False,True,True,2017,,,,museummm.domus.SE457,Royal Sussex Regimental Museum,mm.domus.SE457,museum,museum,third,west-sussex-archives,West Sussex Archives,,1,archive,library/archive,public,,,,,Chichester,South East,PO19 1DD,cm22rsrm-archive,,some,,collection,['archives'],
mm.domus.SE222,Flora Twort Gallery,medium,local authority,unaccredited,arts: fine & decorative arts,Petersfield,South East,GU32 3HS,cm23,2016,strategic closure - amalgamation,event103,0,transferred,transferred,certain,False,True,True,2016,,,,museummm.domus.SE222,Flora Twort Gallery,mm.domus.SE222,museum,museum,public,petersfield-mus,Petersfield Museum and Art Gallery,mm.domus.SE572,1,museum,museum,third,small,not-for-profit,accredited,mixed,Petersfield,South East,GU32 3HX,cm23floratwort-collection,,all,,collection,['miscellaneous'],
mm.New.87,Kawasaki Museum,unknown size,private,unaccredited,transport: cars & motorbikes,Nottingham,East Midlands,NG16 1BB,cm24,2016,restructure of host organisation - relocation,event105,0,transferred,transferred,certain,False,True,True,2016,,,,museummm.New.87,Kawasaki Museum,mm.New.87,museum,museum,private,kawasaki-usa,Kawasaki Museum USA,,1,museum,museum,private,,,,,Traverse City,,,cm24kawasaki-collection,,all,,collection,['motorcycle'],
mm.New.87,Kawasaki Museum,unknown size,private,unaccredited,transport: cars & motorbikes,Nottingham,East Midlands,NG16 1BB,cm24,2016,restructure of host organisation - relocation,event106,1,displayed,displayed,certain,False,False,False,2016,,,event105,kawasaki-usa,Kawasaki Museum USA,,museum,museum,private,,,,,,,,,,,,,,,cm24kawasaki-collection,,all,,collection,['motorcycle'],
mm.domus.NW036,14th/20th Kings Hussars Museum,small,not-for-profit,accredited,war & conflict: regiment,Preston,North West,PR1 4YP,cm25,2016,loss of premises,event108,0,transferred,transferred,certain,False,True,True,2016,,,,museummm.domus.NW036,14th/20th Kings Hussars Museum,mm.domus.NW036,museum,museum,third,horsepower,Horsepower: The Museum of The Kings Royal Hussars,mm.domus.SE166,1,museum,museum,third,small,not-for-profit,accredited,war & conflict: regiment,Winchester,South East,SO23 8TS,cm251420kh-stored,,some,,collection,['miscellaneous'],
mm.domus.NW036,14th/20th Kings Hussars Museum,small,not-for-profit,accredited,war & conflict: regiment,Preston,North West,PR1 4YP,cm25,2016,loss of premises,event109,1,stored-onsite,stored,certain,False,False,False,2016,,,event108,horsepower,Horsepower: The Museum of The Kings Royal Hussars,mm.domus.SE166,museum,museum,third,,,,,,,,,,,,,,,cm251420kh-stored,,some,,collection,['miscellaneous'],
mm.domus.NW036,14th/20th Kings Hussars Museum,small,not-for-profit,accredited,war & conflict: regiment,Preston,North West,PR1 4YP,cm25,2016,loss of premises,event110,0,displayed,displayed,certain,False,False,False,,,,,museummm.domus.NW036,14th/20th Kings Hussars Museum,mm.domus.NW036,museum,museum,third,,,,,,,,,,,,,,,cm251420kh-display,,some,,collection,['miscellaneous'],
mm.aim.0774,Quilt Museum and Gallery,small,not-for-profit,accredited,arts: costume & textiles,York,Yorks & Humber,YO1 7PW,cm26,2015,low visitor numbers,event112,0,stored-onsite,stored,certain,False,False,False,2015,,,,museummm.aim.0774,Quilt Museum and Gallery,mm.aim.0774,museum,museum,third,,,,,,,,,,,,,,,cm26tqm-collection,,most,,collection,['miscellaneous'],Main collection
mm.domus.SC237,Peter Anson Gallery,small,local authority,unaccredited,arts: fine & decorative arts,Buckie,Scotland,AB56 1HB,cm27,2005,unknown,event114,0,transferred,transferred,certain,False,True,True,2005,,,,museummm.domus.SC237,Peter Anson Gallery,mm.domus.SC237,museum,museum,public,falc-mus,Falconer Museum,mm.domus.SC236,1,museum,museum,public,medium,local authority,accredited,local histories,Forres,Scotland,IV36 1PH,cm27pag-paintings,,some,,collection,['painting'],
mm.domus.SC237,Peter Anson Gallery,small,local authority,unaccredited,arts: fine & decorative arts,Buckie,Scotland,AB56 1HB,cm27,2005,unknown,event115,1,stored-onsite,stored,certain,False,False,False,2005,,,event114,falc-mus,Falconer Museum,mm.domus.SC236,museum,museum,public,,,,,,,,,,,,,,,cm27pag-paintings,,some,,collection,['painting'],
mm.domus.SE471,Commonwealth Institute,large,other government,unaccredited,mixed: other,London,London,W8 6NQ,cm28,2003,financial - costs - low revenue,event117,0,stored,stored,certain,False,False,False,1996,,,,museummm.domus.SE471,Commonwealth Institute,mm.domus.SE471,museum,museum,public,,,,,,,,,,,,,,,cm28cwi-exhibits,,some,,collection,['miscellaneous'],
mm.domus.SE471,Commonwealth Institute,large,other government,unaccredited,mixed: other,London,London,W8 6NQ,cm28,2003,financial - costs - low revenue,event118,0,loans-returned,returned,certain,False,False,True,2003,,,,museummm.domus.SE471,Commonwealth Institute,mm.domus.SE471,museum,museum,public,cwi-lenders,Lenders to Commonwealth Institute,,1,actor,,unknown,,,,,,,,cm28cwi-misc,,some,,loan,['unknown'],
mm.domus.SE471,Commonwealth Institute,large,other government,unaccredited,mixed: other,London,London,W8 6NQ,cm28,2003,financial - costs - low revenue,event119,0,kept,kept,certain,False,False,False,2003,,,,museummm.domus.SE471,Commonwealth Institute,mm.domus.SE471,museum,museum,public,,,,,,,,,,,,,,,cm28cwi-sculptures,,few,,collection,['sculpture'],Outdoor sculptures
mm.domus.SE471,Commonwealth Institute,large,other government,unaccredited,mixed: other,London,London,W8 6NQ,cm28,2003,financial - costs - low revenue,event120,0,loaned,loaned,certain,False,False,True,2003,,,,museummm.domus.SE471,Commonwealth Institute,mm.domus.SE471,museum,museum,public,becm,British Empire and Commonwealth Museum,mm.domus.SW043,1,museum,museum,third,small,not-for-profit,unaccredited,belief & identity: ethnic group,Bristol,South West,BS1 6QH,cm28cwi-williams,,few,1,loan,['painting'],
mm.domus.SE471,Commonwealth Institute,large,other government,unaccredited,mixed: other,London,London,W8 6NQ,cm28,2003,financial - costs - low revenue,event121,0,transferred,transferred,certain,False,True,True,2003,,,,museummm.domus.SE471,Commonwealth Institute,mm.domus.SE471,museum,museum,public,becm,British Empire and Commonwealth Museum,mm.domus.SW043,1,museum,museum,third,small,not-for-profit,unaccredited,belief & identity: ethnic group,Bristol,South West,BS1 6QH,cm28cwi-main,,some,7600,collection,"['work of art', 'miscellaneous']",Main Collection
mm.domus.SE471,Commonwealth Institute,large,other government,unaccredited,mixed: other,London,London,W8 6NQ,cm28,2003,financial - costs - low revenue,event122,0,transferred,transferred,certain,False,True,True,2003,,,,museummm.domus.SE471,Commonwealth Institute,mm.domus.SE471,museum,museum,public,becm,British Empire and Commonwealth Museum,mm.domus.SW043,1,museum,museum,third,small,not-for-profit,unaccredited,belief & identity: ethnic group,Bristol,South West,BS1 6QH,cm28cwi-archives,,some,,collection,['archives'],
